index,Order ID,Date,Status,Fulfillment,Sales Channel ,ship-service-level,SKU,Category,Size,ASIN,Courier Status,Qty,Currency,Amount,ship-city,ship-state,ship-postal-code,promotion-ids,fulfilled-by
116,403-6601878-2638042,04-15-22,Shipped,Amazon,Amazon.in,Expedited,JNE3405-KR-S,Blouse,S,B098VXG22J,Shipped,3,INR,744.29,MALDA,WEST BENGAL,405311,FALSE,Amazon
117,403-7703380-5626913,04-17-22,Shipped,Merchant,Amazon.in,Standard,NWM01-XL,Top,XL,B09G3B6MV2,Shipped,1,INR,453.67,MANGALURU,KARNATAKA,674433,IN Core Free Shipping,Easy Ship
118,403-2204428-5360918,05-15-22,Shipped,Amazon,Amazon.in,Expedited,NWM01-XS,Blouse,XS,B082W9XY8F,Unshipped,2,INR,453.67,KOLKATA,WEST BENGAL,620621,IN Core Free Shipping,Amazon
119,403-3000797-6216130,05-19-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Expedited,JNE3733-KR-M,Blouse,M,B09G3B6MV2,Unshipped,3,INR,1058.5,MADURAI,TAMIL NADU,549090,IN Core Free Shipping,Amazon
120,403-7809590-9227316,04-21-22,Shipped,Amazon,Amazon.in,Standard,J0003-SET-M,Blouse,M,B09G3B6MV2,Shipped,3,INR,579.48,SALEM,TAMIL NADU,567627,FALSE,Amazon
121,403-7320650-8352722,04-04-22,Shipped,Merchant,Amazon.in,Expedited,JNE3394-KR-XS,Top,XS,B098VXG22J,Unshipped,2,INR,744.29,GHAZIABAD,UTTAR PRADESH,696436,IN Core Free Shipping,Easy Ship
122,403-6979045-9893259,04-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Expedited,JNE3797-KR-S,Bottom,S,B09G3B6MV2,Unshipped,3,INR,744.29,GUNTUR,ANDHRA PRADESH,485192,IN Core Free Shipping,Easy Ship
123,403-5893354-8063257,04-02-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Expedited,JNE3797-KR-L,kurta,L,B08LWWYMDX,Unshipped,3,INR,314.87,KANPUR,UTTAR PRADESH,624391,FALSE,Easy Ship
124,403-6877905-8972549,05-12-22,Cancelled,Merchant,Amazon.in,Expedited,JNE3797-KR-3XL,Set,3XL,B08LWWYMDX,Cancelled,0,INR,0.0,PURULIA,WEST BENGAL,618537,IN Core Free Shipping,Easy Ship
125,403-8187666-6631598,04-23-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3733-KR-L,Blouse,L,B09W3UXLHF,Cancelled,0,INR,0.0,NAGPUR,MAHARASHTRA,592547,FALSE,Amazon
126,403-9671212-8776786,05-09-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3394-KR-XL,Blouse,XL,B09G3B6MV2,Cancelled,0,INR,0.0,CHENNAI,TAMIL NADU,495153,IN Core Free Shipping,Amazon
127,403-4634637-4557099,05-31-22,Cancelled,Amazon,Amazon.in,Expedited,J0003-SET-XXL,Bottom,XXL,B09G3B6MV2,Cancelled,0,INR,0.0,CHIRALA,ANDHRA PRADESH,550662,FALSE,Amazon
128,403-2036751-7898946,04-02-22,Shipped,Amazon,Amazon.in,Standard,J0003-SET-XXL,Saree,XXL,B09G3B6MV2,Unshipped,3,INR,1279.5,GUNTUR,ANDHRA PRADESH,426636,FALSE,Amazon
129,403-7448195-5583723,04-04-22,Shipped,Amazon,Amazon.in,Standard,JNE3405-KR-XL,Bottom,XL,B09W3UXLHF,Unshipped,2,INR,1058.5,BENGALURU,KARNATAKA,413933,FALSE,Amazon
130,403-5945258-6758360,05-01-22,Shipped,Amazon,Amazon.in,Expedited,JNE3733-KR-XXL,Set,XXL,B09W3UXLHF,Shipped,3,INR,453.67,Noida,UTTAR PRADESH,524801,FALSE,Amazon
131,403-5240360-3795801,05-26-22,Shipped,Merchant,Amazon.in,Expedited,NWM01-M,Western Dress,M,B098VXG22J,Shipped,3,INR,453.67,THANE,MAHARASHTRA,688221,FALSE,Easy Ship
132,403-7815354-3143217,05-15-22,Shipped,Merchant,Amazon.in,Standard,JNE3733-KR-XL,Top,XL,B08LWWYMDX,Unshipped,2,INR,1058.5,CHENNAI,TAMIL NADU,625644,IN Core Free Shipping,Easy Ship
133,403-6736808-9149432,05-12-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3797-KR-S,Ethnic Dress,S,B09G3B6MV2,Cancelled,0,INR,0.0,CHENNAI,TAMIL NADU,661971,FALSE,Amazon
134,403-2786681-5631487,05-08-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Expedited,NWM01-M,Blouse,M,B09G3B6MV2,Unshipped,1,INR,1279.5,MALDA,WEST BENGAL,669298,IN Core Free Shipping,Amazon
135,403-2830504-3571645,04-30-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Standard,NWM01-XL,Top,XL,B082W9XY8F,Shipped,1,INR,1279.5,COIMBATORE,TAMIL NADU,625087,IN Core Free Shipping,Amazon
136,403-3433694-5034270,04-26-22,Shipped,Amazon,Amazon.in,Expedited,J0003-SET-3XL,Set,3XL,B082W9XY8F,Unshipped,3,INR,1058.5,MADURAI,TAMIL NADU,560496,FALSE,Amazon
137,403-2594254-9074792,05-14-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Standard,J0003-SET-XL,Bottom,XL,B09G3B6MV2,Shipped,1,INR,744.29,THANE,MAHARASHTRA,497661,FALSE,Amazon
138,403-6052981-1635614,04-05-22,Cancelled,Merchant,Amazon.in,Standard,JNE3394-KR-3XL,Top,3XL,B098VXG22J,Cancelled,0,INR,0.0,CHIRALA,ANDHRA PRADESH,624427,IN Core Free Shipping,Easy Ship
139,403-9447745-4306934,04-07-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Expedited,NWM01-XS,Set,XS,B098VXG22J,Shipped,1,INR,314.87,BENGALURU,KARNATAKA,460902,FALSE,Easy Ship
140,403-5519207-6587599,04-08-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Expedited,JNE3797-KR-XS,Blouse,XS,B098VXG22J,Unshipped,1,INR,1279.5,MADURAI,TAMIL NADU,474506,FALSE,Easy Ship
141,403-1136803-4660710,05-07-22,Shipped,Merchant,Amazon.in,Standard,JNE3394-KR-S,Set,S,B09G3B6MV2,Unshipped,2,INR,453.67,CHENNAI,TAMIL NADU,654637,FALSE,Easy Ship
142,403-1895324-5429291,04-21-22,Shipped,Merchant,Amazon.in,Standard,JNE3405-KR-M,Western Dress,M,B082W9XY8F,Shipped,2,INR,314.87,MUMBAI,MAHARASHTRA,534514,IN Core Free Shipping,Easy Ship
143,403-9025559-4626186,04-03-22,Shipped,Merchant,Amazon.in,Standard,JNE3733-KR-S,Top,S,B098VXG22J,Shipped,1,INR,1279.5,BENGALURU,KARNATAKA,496375,IN Core Free Shipping,Easy Ship
144,403-7230212-9343981,05-22-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Expedited,NWM01-S,Western Dress,S,B082W9XY8F,Shipped,3,INR,314.87,CHENNAI,TAMIL NADU,596291,IN Core Free Shipping,Amazon
145,403-8874148-6280470,04-23-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Expedited,NWM01-L,kurta,L,B098VXG22J,Shipped,2,INR,579.48,MALDA,WEST BENGAL,420700,IN Core Free Shipping,Amazon
146,403-1573249-2638646,05-09-22,Shipped,Amazon,Amazon.in,Expedited,J0003-SET-XL,Top,XL,B09G3B6MV2,Shipped,2,INR,744.29,PUNE,MAHARASHTRA,441692,FALSE,Amazon
147,403-9721767-7354041,04-15-22,Cancelled,Amazon,Amazon.in,Standard,JNE3797-KR-S,Western Dress,S,B082W9XY8F,Cancelled,0,INR,0.0,KANPUR,UTTAR PRADESH,675429,IN Core Free Shipping,Amazon
148,403-2065195-9568944,04-12-22,Cancelled,Amazon,Amazon.in,Standard,JNE3797-KR-XXL,Saree,XXL,B09W3UXLHF,Cancelled,0,INR,0.0,KOLKATA,WEST BENGAL,656670,FALSE,Amazon
149,403-9709099-1846274,05-22-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Standard,JNE3733-KR-L,Western Dress,L,B09G3B6MV2,Unshipped,3,INR,453.67,NAGPUR,MAHARASHTRA,450136,IN Core Free Shipping,Amazon
150,403-1315874-5240488,04-23-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Standard,NWM01-L,Western Dress,L,B098VXG22J,Shipped,2,INR,1058.5,HUBLI,KARNATAKA,591834,IN Core Free Shipping,Amazon
151,403-5244458-2056501,04-09-22,Cancelled,Merchant,Amazon.in,Expedited,J0003-SET-XL,Top,XL,B09W3UXLHF,Cancelled,0,INR,0.0,KANPUR,UTTAR PRADESH,632769,IN Core Free Shipping,Easy Ship
152,403-5981190-4820023,05-08-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3394-KR-M,Blouse,M,B098VXG22J,Unshipped,3,INR,744.29,AGRA,UTTAR PRADESH,414071,FALSE,Easy Ship
153,403-3039703-7669294,04-15-22,Shipped,Amazon,Amazon.in,Standard,JNE3797-KR-XL,kurta,XL,B08LWWYMDX,Unshipped,1,INR,1058.5,CHIRALA,ANDHRA PRADESH,637630,IN Core Free Shipping,Amazon
154,403-9077774-9634752,05-09-22,Cancelled,Merchant,Amazon.in,Expedited,J0003-SET-S,Blouse,S,B09W3UXLHF,Cancelled,0,INR,0.0,NAGPUR,MAHARASHTRA,654213,IN Core Free Shipping,Easy Ship
155,403-9847271-1726022,04-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,NWM01-XS,Set,XS,B08LWWYMDX,Shipped,3,INR,579.48,SALEM,TAMIL NADU,678288,FALSE,Easy Ship
156,403-4836112-7736868,04-30-22,Cancelled,Amazon,Amazon.in,Standard,JNE3733-KR-XS,Set,XS,B09W3UXLHF,Cancelled,0,INR,0.0,PURULIA,WEST BENGAL,401400,IN Core Free Shipping,Amazon
157,403-6165247-7244799,05-14-22,Cancelled,Amazon,Amazon.in,Standard,JNE3405-KR-M,Bottom,M,B098VXG22J,Cancelled,0,INR,0.0,MYSURU,KARNATAKA,467391,IN Core Free Shipping,Amazon
158,403-3355684-8927584,05-05-22,Shipped,Merchant,Amazon.in,Standard,NWM01-M,Ethnic Dress,M,B082W9XY8F,Unshipped,1,INR,314.87,SILIGURI,WEST BENGAL,479045,FALSE,Easy Ship
159,403-2785288-5065190,05-25-22,Cancelled,Amazon,Amazon.in,Standard,NWM01-XXL,Top,XXL,B09G3B6MV2,Cancelled,0,INR,0.0,AGRA,UTTAR PRADESH,421325,IN Core Free Shipping,Amazon
160,403-8028729-3693306,04-17-22,Cancelled,Merchant,Amazon.in,Standard,J0003-SET-3XL,Top,3XL,B09W3UXLHF,Cancelled,0,INR,0.0,PUNE,MAHARASHTRA,530787,FALSE,Easy Ship
161,403-6669002-7019233,05-12-22,Cancelled,Amazon,Amazon.in,Standard,NWM01-XXL,Western Dress,XXL,B08LWWYMDX,Cancelled,0,INR,0.0,HUBLI,KARNATAKA,513736,IN Core Free Shipping,Amazon
162,403-9794096-4421365,05-03-22,Shipped,Merchant,Amazon.in,Standard,NWM01-XS,Set,XS,B098VXG22J,Shipped,3,INR,314.87,SALEM,TAMIL NADU,524326,FALSE,Easy Ship
163,403-1284561-3032510,04-15-22,Shipped,Amazon,Amazon.in,Standard,J0003-SET-XS,Blouse,XS,B09W3UXLHF,Shipped,3,INR,744.29,SILIGURI,WEST BENGAL,615526,IN Core Free Shipping,Amazon
164,403-6094504-8884741,04-21-22,Cancelled,Merchant,Amazon.in,Expedited,NWM01-3XL,Set,3XL,B09W3UXLHF,Cancelled,0,INR,0.0,NAGPUR,MAHARASHTRA,545936,FALSE,Easy Ship
165,403-8718355-4985854,05-07-22,Shipped,Amazon,Amazon.in,Standard,JNE3405-KR-XS,Blouse,XS,B098VXG22J,Shipped,1,INR,579.48,NAGPUR,MAHARASHTRA,440483,IN Core Free Shipping,Amazon
166,403-5355467-5517323,04-06-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3733-KR-XS,Top,XS,B08LWWYMDX,Shipped,2,INR,1279.5,PURULIA,WEST BENGAL,535016,FALSE,Easy Ship
167,403-7397939-7684921,05-28-22,Shipped,Amazon,Amazon.in,Expedited,JNE3733-KR-S,Saree,S,B08LWWYMDX,Shipped,2,INR,1058.5,KANPUR,UTTAR PRADESH,658264,FALSE,Amazon
168,403-7523304-8878569,04-22-22,Cancelled,Amazon,Amazon.in,Standard,NWM01-3XL,Blouse,3XL,B09W3UXLHF,Cancelled,0,INR,0.0,AGRA,UTTAR PRADESH,568524,FALSE,Amazon
169,403-7459624-8817185,05-30-22,Cancelled,Amazon,Amazon.in,Standard,JNE3797-KR-S,Top,S,B09W3UXLHF,Cancelled,0,INR,0.0,HUBLI,KARNATAKA,615470,IN Core Free Shipping,Amazon
170,403-4068062-2183846,04-14-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Expedited,JNE3405-KR-XL,Saree,XL,B09W3UXLHF,Unshipped,1,INR,453.67,GHAZIABAD,UTTAR PRADESH,536473,IN Core Free Shipping,Easy Ship
171,403-5066508-7683671,04-10-22,Cancelled,Merchant,Amazon.in,Expedited,JNE3405-KR-M,Blouse,M,B09W3UXLHF,Cancelled,0,INR,0.0,SALEM,TAMIL NADU,423628,IN Core Free Shipping,Easy Ship
172,403-5391510-7056975,04-06-22,Cancelled,Merchant,Amazon.in,Expedited,JNE3733-KR-XL,Set,XL,B098VXG22J,Cancelled,0,INR,0.0,KOLKATA,WEST BENGAL,429699,IN Core Free Shipping,Easy Ship
173,403-4538688-5404394,05-05-22,Cancelled,Merchant,Amazon.in,Expedited,JNE3394-KR-XS,Ethnic Dress,XS,B08LWWYMDX,Cancelled,0,INR,0.0,HUBLI,KARNATAKA,540207,IN Core Free Shipping,Easy Ship
174,403-2532140-1717293,05-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Expedited,NWM01-M,Bottom,M,B09W3UXLHF,Shipped,2,INR,744.29,CHENNAI,TAMIL NADU,619083,FALSE,Easy Ship
175,403-3618667-2741637,05-28-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3394-KR-L,Ethnic Dress,L,B09G3B6MV2,Cancelled,0,INR,0.0,MADURAI,TAMIL NADU,595051,FALSE,Amazon
176,403-6894562-7074224,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3394-KR-S,Western Dress,S,B098VXG22J,Shipped,2,INR,1279.5,KOLKATA,WEST BENGAL,610728,FALSE,Easy Ship
177,403-8567089-5542590,04-29-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Standard,JNE3733-KR-L,Blouse,L,B08LWWYMDX,Shipped,3,INR,579.48,COIMBATORE,TAMIL NADU,614242,FALSE,Amazon
178,403-6885311-1547988,04-26-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Expedited,J0003-SET-L,Saree,L,B09W3UXLHF,Unshipped,1,INR,1058.5,AGRA,UTTAR PRADESH,474462,FALSE,Amazon
179,403-4892770-2335345,04-25-22,Cancelled,Amazon,Amazon.in,Standard,JNE3405-KR-XL,kurta,XL,B09G3B6MV2,Cancelled,0,INR,0.0,KOLKATA,WEST BENGAL,513458,IN Core Free Shipping,Amazon
180,403-8446133-7249779,04-12-22,Shipped,Merchant,Amazon.in,Standard,J0003-SET-M,Blouse,M,B082W9XY8F,Unshipped,2,INR,1279.5,GHAZIABAD,UTTAR PRADESH,409439,FALSE,Easy Ship
181,403-3971962-8062002,04-18-22,Cancelled,Merchant,Amazon.in,Standard,JNE3797-KR-L,Set,L,B09W3UXLHF,Cancelled,0,INR,0.0,MYSURU,KARNATAKA,453508,FALSE,Easy Ship
182,403-9316961-9206461,05-05-22,Shipped,Merchant,Amazon.in,Expedited,JNE3394-KR-L,Saree,L,B082W9XY8F,Shipped,3,INR,453.67,CHIRALA,ANDHRA PRADESH,571227,FALSE,Easy Ship
183,403-9488546-9513933,05-10-22,Cancelled,Amazon,Amazon.in,Standard,NWM01-XL,Set,XL,B08LWWYMDX,Cancelled,0,INR,0.0,MALDA,WEST BENGAL,660991,FALSE,Amazon
184,403-4222534-9734682,04-02-22,Cancelled,Merchant,Amazon.in,Expedited,JNE3733-KR-S,kurta,S,B08LWWYMDX,Cancelled,0,INR,0.0,THANE,MAHARASHTRA,610618,FALSE,Easy Ship
185,403-6171903-6752774,04-08-22,Shipped,Amazon,Amazon.in,Expedited,JNE3733-KR-XXL,Ethnic Dress,XXL,B098VXG22J,Shipped,2,INR,744.29,CHENNAI,TAMIL NADU,473388,IN Core Free Shipping,Amazon
186,403-2523330-2314242,05-29-22,Cancelled,Merchant,Amazon.in,Standard,JNE3733-KR-M,kurta,M,B09W3UXLHF,Cancelled,0,INR,0.0,GHAZIABAD,UTTAR PRADESH,456798,IN Core Free Shipping,Easy Ship
187,403-5841925-5182208,04-01-22,Shipped,Amazon,Amazon.in,Expedited,NWM01-S,Bottom,S,B082W9XY8F,Unshipped,1,INR,1279.5,Noida,UTTAR PRADESH,469778,IN Core Free Shipping,Amazon
188,403-5432670-7358017,04-24-22,Cancelled,Merchant,Amazon.in,Standard,JNE3394-KR-XXL,Ethnic Dress,XXL,B08LWWYMDX,Cancelled,0,INR,0.0,LUCKNOW,UTTAR PRADESH,694361,FALSE,Easy Ship
189,403-4779772-7086494,05-23-22,Shipped,Merchant,Amazon.in,Standard,JNE3797-KR-M,Top,M,B082W9XY8F,Shipped,3,INR,453.67,GHAZIABAD,UTTAR PRADESH,467435,FALSE,Easy Ship
190,403-1889123-2724352,04-06-22,Cancelled,Amazon,Amazon.in,Expedited,J0003-SET-S,Blouse,S,B08LWWYMDX,Cancelled,0,INR,0.0,KANPUR,UTTAR PRADESH,461911,FALSE,Amazon
191,403-5282365-6717792,04-18-22,Shipped,Merchant,Amazon.in,Expedited,NWM01-S,Western Dress,S,B09W3UXLHF,Unshipped,3,INR,579.48,LUCKNOW,UTTAR PRADESH,452555,FALSE,Easy Ship
192,403-5314169-8282173,04-16-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Expedited,NWM01-M,Ethnic Dress,M,B09W3UXLHF,Shipped,3,INR,744.29,GUNTUR,ANDHRA PRADESH,689123,IN Core Free Shipping,Amazon
193,403-4879358-1528936,04-15-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Expedited,JNE3733-KR-L,Set,L,B09W3UXLHF,Shipped,3,INR,579.48,HUBLI,KARNATAKA,590931,FALSE,Easy Ship
194,403-2293223-2265497,04-05-22,Shipped,Amazon,Amazon.in,Expedited,NWM01-S,Set,S,B08LWWYMDX,Unshipped,2,INR,744.29,HUBLI,KARNATAKA,583645,FALSE,Amazon
195,403-9263141-3175967,05-06-22,Cancelled,Merchant,Amazon.in,Standard,JNE3797-KR-XXL,Top,XXL,B09W3UXLHF,Cancelled,0,INR,0.0,HUBLI,KARNATAKA,608932,FALSE,Easy Ship
196,403-2473987-3852649,04-08-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3733-KR-3XL,Western Dress,3XL,B08LWWYMDX,Cancelled,0,INR,0.0,HUBLI,KARNATAKA,410378,FALSE,Amazon
197,403-2381984-9526120,04-20-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Standard,JNE3733-KR-M,Top,M,B098VXG22J,Shipped,3,INR,314.87,AGRA,UTTAR PRADESH,526711,IN Core Free Shipping,Amazon
198,403-5196099-1196720,04-30-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Expedited,JNE3733-KR-S,kurta,S,B08LWWYMDX,Shipped,2,INR,453.67,SILIGURI,WEST BENGAL,400296,FALSE,Amazon
199,403-8979896-1872414,05-25-22,Cancelled,Merchant,Amazon.in,Standard,JNE3394-KR-XXL,Top,XXL,B09W3UXLHF,Cancelled,0,INR,0.0,VIJAYAWADA,ANDHRA PRADESH,589173,IN Core Free Shipping,Easy Ship
200,403-6976119-4828431,05-29-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Expedited,NWM01-L,Top,L,B09G3B6MV2,Shipped,2,INR,744.29,VIJAYAWADA,ANDHRA PRADESH,436419,IN Core Free Shipping,Amazon
201,403-5937005-8731100,05-04-22,Shipped,Merchant,Amazon.in,Standard,JNE3733-KR-L,Top,L,B082W9XY8F,Shipped,1,INR,453.67,THANE,MAHARASHTRA,482627,IN Core Free Shipping,Easy Ship
202,403-5450640-5701480,05-16-22,Cancelled,Amazon,Amazon.in,Standard,JNE3405-KR-XS,Bottom,XS,B09G3B6MV2,Cancelled,0,INR,0.0,MANGALURU,KARNATAKA,651830,IN Core Free Shipping,Amazon
203,403-3019596-6625186,05-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3733-KR-M,Saree,M,B098VXG22J,Unshipped,3,INR,453.67,MADURAI,TAMIL NADU,466407,FALSE,Amazon
204,403-2925717-3737139,05-05-22,Cancelled,Merchant,Amazon.in,Standard,NWM01-3XL,Top,3XL,B09G3B6MV2,Cancelled,0,INR,0.0,SILIGURI,WEST BENGAL,682337,IN Core Free Shipping,Easy Ship
205,403-6700180-2160313,04-09-22,Shipped,Amazon,Amazon.in,Standard,J0003-SET-M,kurta,M,B082W9XY8F,Unshipped,1,INR,453.67,MADURAI,TAMIL NADU,673043,FALSE,Amazon
206,403-9358371-6795847,05-14-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Expedited,JNE3394-KR-L,kurta,L,B08LWWYMDX,Shipped,2,INR,1279.5,MYSURU,KARNATAKA,616779,FALSE,Amazon
207,403-9872616-1584307,05-19-22,Cancelled,Merchant,Amazon.in,Standard,JNE3797-KR-XS,Bottom,XS,B09G3B6MV2,Cancelled,0,INR,0.0,MADURAI,TAMIL NADU,439801,FALSE,Easy Ship
208,403-6637568-2498474,04-06-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3733-KR-S,Set,S,B098VXG22J,Cancelled,0,INR,0.0,SALEM,TAMIL NADU,695564,IN Core Free Shipping,Amazon
209,403-8685205-3954955,05-19-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Standard,JNE3394-KR-S,Blouse,S,B09G3B6MV2,Shipped,2,INR,744.29,PUNE,MAHARASHTRA,448587,IN Core Free Shipping,Amazon
210,403-5641104-7501017,05-10-22,Shipped,Merchant,Amazon.in,Standard,JNE3394-KR-S,Ethnic Dress,S,B09W3UXLHF,Shipped,2,INR,579.48,CHIRALA,ANDHRA PRADESH,632542,FALSE,Easy Ship
211,403-6502425-5801236,05-03-22,Shipped,Amazon,Amazon.in,Expedited,NWM01-XS,Set,XS,B09G3B6MV2,Unshipped,3,INR,1058.5,PURULIA,WEST BENGAL,586104,FALSE,Amazon
212,403-8546471-9308113,04-22-22,Shipped,Merchant,Amazon.in,Expedited,JNE3733-KR-3XL,Ethnic Dress,3XL,B09G3B6MV2,Unshipped,2,INR,579.48,AGRA,UTTAR PRADESH,451102,FALSE,Easy Ship
213,403-1217531-5583396,04-30-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Expedited,JNE3733-KR-XL,Blouse,XL,B098VXG22J,Shipped,1,INR,744.29,MYSURU,KARNATAKA,466870,FALSE,Amazon
214,403-2350208-9161323,05-21-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3733-KR-M,kurta,M,B08LWWYMDX,Shipped,1,INR,314.87,PUNE,MAHARASHTRA,492533,FALSE,Easy Ship
215,403-9469277-8607678,05-10-22,Cancelled,Amazon,Amazon.in,Standard,JNE3733-KR-3XL,Saree,3XL,B09W3UXLHF,Cancelled,0,INR,0.0,BENGALURU,KARNATAKA,532786,IN Core Free Shipping,Amazon
216,403-2358586-3809109,04-09-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3394-KR-S,kurta,S,B082W9XY8F,Unshipped,1,INR,1279.5,SILIGURI,WEST BENGAL,562584,IN Core Free Shipping,Easy Ship
217,403-4384013-6204263,05-09-22,Shipped,Amazon,Amazon.in,Expedited,J0003-SET-XL,Set,XL,B098VXG22J,Unshipped,1,INR,453.67,GUNTUR,ANDHRA PRADESH,498807,IN Core Free Shipping,Amazon
218,403-1412013-3713477,05-06-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,NWM01-XS,kurta,XS,B098VXG22J,Shipped,2,INR,744.29,COIMBATORE,TAMIL NADU,598191,IN Core Free Shipping,Easy Ship
219,403-9044999-9263945,04-08-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797-KR-XS,kurta,XS,B09G3B6MV2,Unshipped,1,INR,453.67,CHENNAI,TAMIL NADU,442714,IN Core Free Shipping,Easy Ship
220,403-4596686-7180168,04-02-22,Shipped,Merchant,Amazon.in,Expedited,NWM01-M,Set,M,B09G3B6MV2,Shipped,2,INR,744.29,MYSURU,KARNATAKA,659147,IN Core Free Shipping,Easy Ship
221,403-1872553-3353867,05-07-22,Shipped,Merchant,Amazon.in,Expedited,J0003-SET-3XL,Top,3XL,B09W3UXLHF,Shipped,1,INR,1279.5,KANPUR,UTTAR PRADESH,475497,IN Core Free Shipping,Easy Ship
222,403-7647444-1782906,04-21-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Expedited,NWM01-3XL,kurta,3XL,B09W3UXLHF,Shipped,2,INR,744.29,BENGALURU,KARNATAKA,684611,IN Core Free Shipping,Easy Ship
223,403-1359174-2194489,05-05-22,Shipped,Merchant,Amazon.in,Expedited,JNE3405-KR-XXL,Blouse,XXL,B098VXG22J,Shipped,1,INR,1279.5,MALDA,WEST BENGAL,427450,FALSE,Easy Ship
224,403-4512431-6331415,05-27-22,Cancelled,Merchant,Amazon.in,Standard,JNE3394-KR-XL,Blouse,XL,B09W3UXLHF,Cancelled,0,INR,0.0,AGRA,UTTAR PRADESH,510206,IN Core Free Shipping,Easy Ship
225,403-3141907-8574542,04-14-22,Shipped,Merchant,Amazon.in,Standard,JNE3405-KR-L,kurta,L,B08LWWYMDX,Unshipped,1,INR,1279.5,BENGALURU,KARNATAKA,626141,FALSE,Easy Ship
226,403-5365286-9558501,04-29-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Expedited,JNE3797-KR-XL,Top,XL,B098VXG22J,Shipped,3,INR,1279.5,GHAZIABAD,UTTAR PRADESH,514523,IN Core Free Shipping,Amazon
227,403-2519332-8817383,05-18-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Standard,NWM01-XXL,Saree,XXL,B09W3UXLHF,Shipped,3,INR,314.87,CHENNAI,TAMIL NADU,663776,FALSE,Amazon
228,403-8546086-7210041,05-17-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Expedited,JNE3733-KR-XXL,Set,XXL,B082W9XY8F,Shipped,1,INR,1279.5,PURULIA,WEST BENGAL,426792,FALSE,Easy Ship
229,403-5314462-8114698,04-20-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Standard,J0003-SET-L,kurta,L,B08LWWYMDX,Unshipped,3,INR,314.87,GUNTUR,ANDHRA PRADESH,656179,FALSE,Amazon
230,403-8783500-9413629,05-27-22,Cancelled,Merchant,Amazon.in,Standard,JNE3797-KR-3XL,Western Dress,3XL,B082W9XY8F,Cancelled,0,INR,0.0,MADURAI,TAMIL NADU,667674,FALSE,Easy Ship
231,403-4293556-2530854,04-24-22,Shipped,Merchant,Amazon.in,Expedited,NWM01-M,Top,M,B09W3UXLHF,Shipped,3,INR,453.67,BENGALURU,KARNATAKA,529643,IN Core Free Shipping,Easy Ship
232,403-8227834-4329919,04-04-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Expedited,NWM01-XS,kurta,XS,B09W3UXLHF,Unshipped,1,INR,579.48,CHIRALA,ANDHRA PRADESH,453656,IN Core Free Shipping,Amazon
